Kecamatan,MNDWI,NDWI,BUI,NDBI,NDTI,UI,VIBI,ARVI,EVI,GNDVI,LAI,NDVI,SAVI,SIPI,residential_x,secondary_x,service_x,tertiary_x,track_x,unclassified_x,living_street_x,footway_x,path_x,motorway_x,motorway_link_x,services_x,trunk_x,trunk_link_x,primary_x,proposed_x,construction_x,secondary_link_x,primary_link_x,tertiary_link_x,pedestrian_x,raceway_x,cycleway_x,steps_x,corridor_x,road_x,residential_y,secondary_y,service_y,tertiary_y,track_y,unclassified_y,living_street_y,footway_y,path_y,motorway_y,motorway_link_y,services_y,trunk_y,trunk_link_y,primary_y,proposed_y,construction_y,secondary_link_y,primary_link_y,tertiary_link_y,pedestrian_y,raceway_y,cycleway_y,steps_y,corridor_y,road_y,sum,min,max,mean_x,median,std,CO_column_number_density,H2O_column_number_density,NO2_column_number_density,SO2_column_number_density,geo_id,rwi_weight,LST_Day_1km,mean_y,Trees_x,Grassland_x,Cropland_x,Built-up_x,Shrubland_x,Barren Sparse Vegetation_x,Open Water_x,Herbaceous Wetland_x,Mangroves_x,Trees_y,Grassland_y,Cropland_y,Built-up_y,Shrubland_y,Barren Sparse Vegetation_y,Open Water_y,Herbaceous Wetland_y,Mangroves_y,Trees_x,Crops_x,Shrub and Scrub_x,Built Area_x,Cloud_x,Water_x,Grass_x,Flooded Vegetation_x,Bare Ground_x,Trees_y,Crops_y,Shrub and Scrub_y,Built Area_y,Cloud_y,Water_y,Grass_y,Flooded Vegetation_y,Bare Ground_y
1602031,0.131207655,-0.17076415,1627.949116,-0.302883865,0.180503126,69.71161342,0.696972369,0.158445287,0.296155625,0.17076415,0.953491051,0.207739108,0.311568023,0.612006415,233,3,88,1,50,54,0,4,44,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,177209.306,37293.53,53030.58,28858.663,85078.689,200738.872,0.0,1212.986,8538.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4134.715332,0.207422614,4.842806339,0.334984634,0.329200357,0.09702461,0.029030196,3954.031099,4.15e-05,1.67e-05,1602031,-0.423666488,28.94525953,38.99316358,1528.3241,504.1067,106.4458,1.6487,230.1019,87.5093,67.1726,51.6763,53.9305,0.5809,0.1916,0.0405,0.0006,0.0875,0.0333,0.0255,0.0196,0.0205,2019.5864,255.1154,155.9523,3.9155,0.0,53.8009,106.4699,35.6636,0.9914,0.7675,0.0969,0.0593,0.0015,0.0,0.0204,0.0405,0.0136,0.0004
1602040,0.0615084,-0.20959278,1585.000157,-0.273898744,0.214653549,72.61012541,0.725924237,0.194108697,0.347687457,0.20959278,1.139933218,0.255218649,0.382777931,0.621368787,298,2,35,0,329,16,0,3,30,6.0,2.0,1.0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,,96130.444,19971.69,9683.36,0.0,391239.082,21367.223,0.0,38.728,3627.61,54028.505,310.349,1264.161,28762.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,912.954834,0.235494345,10.7694025,0.506072524,0.383400977,0.569911737,0.030004765,3938.406317,4.39e-05,9.23e-06,1602040,-0.000620082,30.14307128,42.14742212,294.6679,53.7009,13.1849,1.983,5.3466,3.729,3.9658,7.0725,0.0,0.7681,0.14,0.0344,0.0052,0.0139,0.0097,0.0103,0.0184,0.0,202.6224,80.148,39.1087,8.4762,0.0,9.9149,12.2829,31.0976,0.0,0.5281,0.2089,0.1019,0.0221,0.0,0.0258,0.032,0.0811,0.0
1602041,0.051985607,-0.215915556,1562.965674,-0.272355091,0.212001471,72.76449082,0.727588751,0.196855943,0.350482097,0.215915556,1.150044226,0.258288991,0.387382526,0.682943927,222,17,71,19,459,46,0,0,9,6.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,95340.319,43895.452,42795.074,32699.36,532540.673,84153.105,0.0,0.0,5370.186,45918.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1310.984375,0.230257243,3.982696533,0.419783662,0.369025022,0.240495698,0.029728905,3944.561793,4.25e-05,1.82e-05,1602041,-0.303317612,29.88158198,41.54771814,565.6379,61.8895,3.0093,0.0,29.8576,7.119,0.0,0.8592,0.0,0.8463,0.0926,0.0045,0.0,0.0447,0.0107,0.0,0.0013,0.0,475.009,144.8103,32.2045,5.9486,0.0,0.0,6.691,3.9657,0.0,0.7104,0.2166,0.0482,0.0089,0.0,0.0,0.01,0.0059,0.0
1602050,0.025926543,-0.230269713,1525.949028,-0.261500071,0.228777106,73.8499929,0.738405447,0.211182459,0.379679438,0.230269713,1.255680205,0.279451673,0.419124348,0.724447479,252,18,12,0,100,61,0,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,70418.388,20823.987,4547.628,0.0,87444.688,105319.564,0.0,0.0,751.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,441.9005737,0.261471003,2.140683174,0.437958943,0.378221989,0.184148264,0.029693953,4050.768831,4.46e-05,2.56e-06,1602050,-0.305275483,29.90016776,42.30520471,187.2437,10.1013,18.3404,0.0,0.0,0.0,0.0,0.0,0.0,0.8681,0.0468,0.085,0.0,0.0,0.0,0.0,0.0,0.0,162.9553,11.5983,27.9782,1.983,0.0,0.0,8.1573,2.9396,0.0,0.7558,0.0538,0.1298,0.0092,0.0,0.0,0.0378,0.0136,0.0
1602051,0.022354282,-0.227245153,1597.212523,-0.254647787,0.226896471,74.5352214,0.745270515,0.205419393,0.370588921,0.227245153,1.222790717,0.272883732,0.409273811,0.759201748,224,16,20,0,260,97,0,0,6,0.0,0.0,0.0,5,2,0,0.0,0,0,0,0,0,0,0,0,0,,70454.337,7210.927,5984.509,0.0,273834.824,78991.833,0.0,0.0,1227.16,0.0,0.0,0.0,20154.283,138.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,442.5102539,0.282333285,2.932053089,0.562990145,0.439346462,0.339090305,0.029829328,4025.623273,4.43e-05,-8.82e-06,1602051,-0.214309587,30.14345163,42.55570796,148.2259,4.9569,11.6211,0.0,0.0,0.0,0.9914,0.0,0.0,0.894,0.0299,0.0701,0.0,0.0,0.0,0.006,0.0,0.0,137.2542,16.5078,4.4789,2.0257,0.0,3.9656,0.0,1.9985,0.0,0.8257,0.0993,0.0269,0.0122,0.0,0.0239,0.0,0.012,0.0
1602060,0.053567871,-0.217605393,1479.304321,-0.275084332,0.213416311,72.49156689,0.724915669,0.200555246,0.359978637,0.217605393,1.184402707,0.264403908,0.396555206,0.685844178,904,27,102,0,55,55,0,0,19,8.0,10.0,0.0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,,152187.089,43616.673,15756.416,0.0,113432.633,54075.947,0.0,0.0,5617.994,57097.728,9185.961,0.0,13921.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1398.367432,-1.5,15.37919998,1.340716617,0.546368718,2.290357682,0.02997228,3952.780769,4.42e-05,1.7e-05,1602060,0.249549351,30.03979655,42.11635577,160.529,30.857,19.9297,1.0188,1.3572,4.2038,3.9665,2.9865,0.0,0.7139,0.1372,0.0886,0.0045,0.006,0.0187,0.0176,0.0133,0.0,51.7548,88.1256,16.5695,13.8554,0.0,6.9179,7.797,39.8128,0.0,0.2302,0.392,0.0737,0.0616,0.0,0.0308,0.0347,0.1771,0.0
1602120,0.090934773,-0.207747346,1355.246928,-0.300344652,0.207904654,69.96553485,0.699338386,0.196097049,0.350558574,0.207747346,1.15032092,0.25835009,0.387475116,0.609517035,127,11,0,0,3,41,0,0,13,6.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,25554.548,30762.12,0.0,0.0,1183.48,28754.301,0.0,0.0,1067.124,40364.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,350.1455078,0.30485636,2.735022306,0.669494279,0.532310247,0.372933896,0.029882883,4093.014412,4.52e-05,-4.25e-06,1602120,0.105805509,29.17886486,41.62733875,35.5616,17.3489,47.8791,1.9523,0.7856,0.0,0.0,8.2411,0.0,0.3182,0.1552,0.4284,0.0175,0.007,0.0,0.0,0.0737,0.0,28.8374,16.3652,1.4546,2.9752,0.0,4.6591,0.0,57.3137,0.0,0.2584,0.1466,0.013,0.0267,0.0,0.0417,0.0,0.5135,0.0
1602121,0.076177701,-0.180110352,1445.055912,-0.257652985,0.205929859,74.23470178,0.742229916,0.170565113,0.285005595,0.180110352,0.913150243,0.223805233,0.335661862,0.62858201,153,9,26,0,27,74,1,0,77,39.0,11.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,30636.687,35289.101,11062.195,0.0,9907.249,85137.279,257.785,0.0,16700.359,55893.837,10617.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,654.4838867,0.317506194,2.239645004,0.602101092,0.521376491,0.242412065,0.029931313,4027.270545,4.55e-05,7.38e-07,1602121,-0.129501127,29.99270859,41.88568298,64.9668,40.0499,110.123,2.9755,0.0,2.9756,0.1439,10.6724,0.0,0.2801,0.1727,0.4749,0.0128,0.0,0.0128,0.0006,0.046,0.0,52.4195,39.2614,9.3933,1.9836,0.0,18.9957,3.8546,106.1468,0.0,0.2259,0.1692,0.0405,0.0085,0.0,0.0819,0.0166,0.4574,0.0
1602130,0.083175031,-0.182196594,1508.18093,-0.267519338,0.202295194,73.24806623,0.732002462,0.178726204,0.303485192,0.182196594,0.980009423,0.22890177,0.343305247,0.590219792,89,5,14,0,16,14,0,0,19,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,27793.437,63714.274,10146.414,0.0,15492.356,38598.118,0.0,0.0,2751.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,877.4243774,0.215537891,2.109636784,0.386530563,0.350529969,0.154809401,0.029719253,3973.342619,4.37e-05,8.14e-06,1602130,-0.060158244,29.71472969,41.76802199,233.8517,95.014,41.5375,0.9918,25.8029,1.9833,4.1885,79.3663,0.0,0.4844,0.1968,0.086,0.0021,0.0535,0.0041,0.0087,0.1644,0.0,201.2365,93.436,31.3285,0.9918,0.0,14.4061,2.2752,139.3769,0.0,0.4166,0.1934,0.0649,0.0021,0.0,0.0298,0.0047,0.2885,0.0
1602131,0.07828252,-0.203011081,1520.638374,-0.283477635,0.206563034,71.65223644,0.716254801,0.186040337,0.336400559,0.203011081,1.099097223,0.245229849,0.367796852,0.666262651,58,2,7,0,70,44,0,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,39309.868,72853.461,2109.239,0.0,111352.371,116995.237,0.0,0.0,276.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1925.48291,0.250478238,1.701208711,0.376880585,0.365135789,0.084464338,0.029519084,3939.423088,4.24e-05,2.91e-05,1602131,-0.382764324,29.03636656,41.77862237,684.7476,239.4612,73.5284,0.0,50.8557,18.4244,3.7375,18.8742,0.0,0.6284,0.2198,0.0675,0.0,0.0467,0.0169,0.0034,0.0173,0.0,789.5256,162.4852,62.8958,1.9836,0.0,8.2729,21.5363,42.8245,0.0,0.7247,0.1491,0.0577,0.0018,0.0,0.0076,0.0198,0.0393,0.0
1602140,0.090655745,-0.194224675,1533.336728,-0.284902773,0.195902909,71.50972255,0.714851072,0.171845106,0.314274215,0.194224675,1.019044109,0.229982434,0.344929076,0.690313515,957,0,361,0,31,289,0,0,228,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,263001.233,0.0,109263.248,0.0,33733.143,307475.277,0.0,0.0,21899.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4536.408203,-1.5,36.54555511,0.499989882,0.37071991,1.226382867,0.029476476,4085.134117,4.23e-05,1.59e-05,1602140,-0.338806119,29.34891699,43.08733227,846.5531,272.1886,249.4003,1.7863,135.954,235.5645,10.3323,4.962,178.4931,0.4374,0.1406,0.1289,0.0009,0.0703,0.1217,0.0053,0.0026,0.0922,1212.5859,454.0434,133.2206,28.8743,0.0,17.3482,66.317,22.7708,0.0,0.6266,0.2346,0.0688,0.0149,0.0,0.009,0.0343,0.0118,0.0
1603010,-0.031525582,-0.261287494,1751.508771,-0.24110446,0.23153053,75.88955393,0.758755493,0.233893319,0.400660634,0.261287494,1.331590173,0.308551852,0.462771382,0.820609806,42,10,4,4,15,8,0,0,1,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,9100.76,35787.202,9351.298,44881.942,12681.006,20715.596,0.0,0.0,921.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,537.9013672,0.237619951,12.8464613,0.471016959,0.354641855,0.660806198,0.025951835,2888.443015,4.11e-05,4.18e-05,1603010,-0.024986391,26.70093332,45.15695194,237.2286,2.0982,0.9908,0.9908,0.0,0.0,0.0,0.0,0.0,0.9831,0.0087,0.0041,0.0041,0.0,0.0,0.0,0.0,0.0,223.8035,9.815,6.6835,0.9909,0.0,0.0,0.0,0.0,0.0,0.9275,0.0407,0.0277,0.0041,0.0,0.0,0.0,0.0,0.0
1603011,0.029211454,-0.199315728,2198.397427,-0.236311376,0.20401923,76.3688624,0.763405326,0.174920842,0.289296806,0.199315728,0.928675843,0.230738107,0.346059913,0.722997376,87,0,3,15,11,78,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,16923.924,0.0,5229.254,30002.39,24598.124,67691.38,0.0,16002.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,786.2114868,0.15010567,10.60295868,0.304615067,0.267650247,0.422712697,0.022797456,2047.003907,3.88e-05,2.9e-05,1603011,-0.438304677,21.00545737,42.50511134,495.5495,36.3627,15.3186,0.0,0.9907,0.0,0.0,0.0,0.0,0.9039,0.0663,0.0279,0.0,0.0018,0.0,0.0,0.0,0.0,475.5146,38.5353,16.8448,0.9907,0.0,0.0,16.1963,0.0,0.0,0.8676,0.0703,0.0307,0.0018,0.0,0.0,0.0296,0.0,0.0
1603012,-0.004073277,-0.225833151,2083.119989,-0.231005136,0.213619272,76.89948632,0.768573441,0.194858062,0.345220289,0.225833151,1.131007007,0.261417233,0.392078589,0.840252897,52,0,2,16,11,8,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,6313.642,0.0,318.317,21393.773,15974.827,39370.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,216.1030884,0.175822467,0.827524543,0.321581977,0.31101352,0.077132829,0.024256469,2438.675152,3.92e-05,4.61e-05,1603012,-0.441547908,24.2453729,42.2243838,114.2495,21.7504,6.4651,0.0,0.0,0.0,0.0,0.0,0.0,0.8019,0.1527,0.0454,0.0,0.0,0.0,0.0,0.0,0.0,115.9203,19.0848,6.2283,0.1943,0.0,0.0,1.0607,0.0,0.0,0.8135,0.1339,0.0437,0.0014,0.0,0.0,0.0074,0.0,0.0
1603020,-0.040792553,-0.27404059,1574.550507,-0.243947468,0.257586763,75.60525327,0.756021275,0.255040212,0.442527023,0.27404059,1.483062768,0.332329908,0.498433553,0.759810347,125,0,79,1,2,21,1,0,0,0.0,0.0,0.0,7,0,0,0.0,0,0,0,0,0,0,0,0,0,,24482.733,0.0,131463.187,1794.335,1992.447,67558.464,76.503,0.0,0.0,0.0,0.0,0.0,33414.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1040.450439,-1.5,10.39874268,0.510775866,0.401186794,0.594953529,0.028443905,3608.16432,4.56e-05,3.03e-05,1603020,-0.074655409,28.71196272,46.93632576,419.1511,5.9466,2.973,0.9911,0.0,4.0307,0.9911,0.0,0.0,0.9656,0.0137,0.0068,0.0023,0.0,0.0093,0.0023,0.0,0.0,411.2539,6.1367,11.3567,2.9732,0.0,1.4692,0.0,0.0,1.1233,0.9469,0.0141,0.0261,0.0068,0.0,0.0034,0.0,0.0,0.0026
1603021,-0.034052628,-0.273659533,1658.987007,-0.252183771,0.243732572,74.78162294,0.747754599,0.251059076,0.434389771,0.273659533,1.45362219,0.326838435,0.490198401,0.836939599,40,6,6,1,2,3,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,,6111.837,20851.378,797.547,37873.882,1634.643,9572.495,0.0,0.0,0.0,0.0,0.0,0.0,11460.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,365.4124146,0.18107897,0.82804203,0.352714686,0.343277335,0.074441857,0.027018653,3289.358498,4.22e-05,3.32e-05,1603021,-0.049839637,27.56335425,47.34214624,219.5985,0.8743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.6775,0.2798,0.3109,0.9909,0.0,0.0,0.0,0.0,0.0,0.9928,0.0013,0.0014,0.0045,0.0,0.0,0.0,0.0,0.0
1603031,-0.009467088,-0.250915226,1630.087338,-0.249758038,0.244411302,75.02419628,0.749979804,0.229504557,0.429618531,0.250915226,1.436359846,0.301278117,0.451863961,0.761626645,186,0,42,19,1,30,0,0,0,0.0,0.0,0.0,0,0,0,0.0,4,0,0,0,0,0,0,0,0,,52316.684,0.0,124292.121,66652.073,14498.234,92492.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132845.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,806.5505371,0.251969993,1.672510147,0.462206612,0.406546652,0.17064942,0.029103699,3782.464463,4.42e-05,8.45e-06,1603031,-0.113462801,29.72034601,44.91417291,367.9155,2.9159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9921,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.8482,5.4617,6.4298,4.9571,0.0,0.0,2.2007,0.0,0.0,0.9486,0.0147,0.0173,0.0134,0.0,0.0,0.0059,0.0,0.0
1603032,-0.015382566,-0.255269617,1590.551399,-0.249105596,0.251426914,75.08944054,0.750727549,0.23686326,0.433979454,0.255269617,1.452137665,0.309007098,0.463454918,0.739441707,434,0,124,3,84,121,0,0,21,0.0,0.0,0.0,0,0,8,0.0,0,0,0,0,0,0,0,0,0,,78636.892,0.0,80092.276,28253.407,92794.697,176395.806,0.0,0.0,2837.954,0.0,0.0,0.0,0.0,0.0,31719.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1060.509399,0.240513459,9.247627258,0.48469351,0.403077811,0.403526165,0.029571122,3879.734552,4.5e-05,2.73e-06,1603032,-0.334542285,29.59865258,43.9763346,465.2684,0.0,0.0,0.9913,0.0,0.0,0.0,0.0,0.0,0.9979,0.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,457.6024,0.4393,5.1585,2.974,0.1283,0.0,0.0,0.0,0.0,0.9813,0.0009,0.0111,0.0064,0.0003,0.0,0.0,0.0,0.0
1603033,-0.029719715,-0.259916878,1649.871732,-0.239120205,0.248994054,76.08797946,0.760753554,0.237412897,0.448691054,0.259916878,1.505364232,0.312418099,0.468572603,0.758673783,549,0,154,0,94,251,0,0,5,0.0,0.0,0.0,0,0,11,0.0,0,0,0,0,0,0,0,0,0,,175805.756,0.0,167180.701,0.0,83943.967,242727.851,0.0,0.0,485.098,0.0,0.0,0.0,0.0,0.0,33952.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1974.072754,0.25797537,118.5635605,0.826663632,0.424208015,4.169860751,0.028900365,3819.2253,4.47e-05,1.63e-05,1603033,-0.174028127,29.54180495,43.88025211,505.9319,1.9822,0.0,0.0,0.0,0.9912,0.0,0.0,0.0,0.9942,0.0039,0.0,0.0,0.0,0.0019,0.0,0.0,0.0,492.7626,3.0163,9.0451,1.9823,0.863,0.0,0.0,0.0,0.9912,0.9687,0.0059,0.0178,0.0039,0.0017,0.0,0.0,0.0,0.0019
1603040,-0.038067061,-0.229761033,1738.882043,-0.19817664,0.240899431,80.18233581,0.801627773,0.208654705,0.367968675,0.229761033,1.213310667,0.276385007,0.414525938,0.707547413,920,0,230,60,14,5,54,0,6,0.0,0.0,0.0,11,0,0,0.0,0,0,0,1,0,0,0,0,0,,152755.599,0.0,215000.695,24998.005,6656.277,31670.179,5798.747,0.0,1606.421,0.0,0.0,0.0,22846.654,0.0,0.0,0.0,0.0,0.0,0.0,23.796,0.0,0.0,0.0,0.0,0.0,,3114.524902,0.34977594,17.5691433,2.513740841,1.105924964,3.029410474,0.029410699,3773.310035,5.01e-05,3.4e-05,1603040,0.827832361,30.46901112,48.07174646,229.1779,4.956,0.0,3.9649,0.0,24.8424,2.5695,0.0,0.0,0.8632,0.0187,0.0,0.0149,0.0,0.0936,0.0097,0.0,0.0,204.4364,4.5907,33.2429,17.8419,0.0,1.4965,1.9824,0.0,1.8502,0.7702,0.0173,0.1252,0.0672,0.0,0.0056,0.0075,0.0,0.007
1603050,-0.013564741,-0.230512617,1775.680139,-0.223185335,0.236779537,77.68146637,0.776665264,0.206462259,0.373187189,0.230512617,1.232191249,0.275287737,0.412881309,0.807037379,1307,0,196,22,3,12,46,0,3,0.0,0.0,0.0,5,0,24,0.0,2,0,2,3,3,0,0,0,0,,207317.264,0.0,70894.903,20577.932,4150.637,64454.36,5632.23,0.0,277.261,0.0,0.0,0.0,13576.515,0.0,14882.386,0.0,89353.126,0.0,83.442,26.519,128.744,0.0,0.0,0.0,0.0,,1482.522827,0.417550206,15.57932949,1.719864069,0.992641449,1.947309958,0.029557894,3792.09203,4.74e-05,4.04e-05,1603050,0.985262162,30.45786435,48.88366087,168.5694,2.6396,5.952,3.9653,0.0,2.3713,0.7736,0.0,0.0,0.9148,0.0143,0.0323,0.0215,0.0,0.0129,0.0042,0.0,0.0,145.3993,10.481,7.9536,18.4701,0.0,1.9828,0.0,0.0,0.0,0.789,0.0569,0.0432,0.1002,0.0,0.0108,0.0,0.0,0.0
1603051,-0.020738307,-0.259083444,1668.251722,-0.247031416,0.24926015,75.29685841,0.752791631,0.233652741,0.430593789,0.259083444,1.43988833,0.30892283,0.463329924,0.761052232,121,0,78,12,0,14,0,0,2,0.0,0.0,0.0,0,0,11,0.0,2,0,0,0,0,0,0,0,0,,25130.434,0.0,156086.215,30411.142,0.0,170982.198,0.0,0.0,239.23,0.0,0.0,0.0,0.0,0.0,27074.562,0.0,89353.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,719.2037354,0.301101506,7.665856838,0.583295811,0.521648526,0.322654745,0.029497004,3825.23713,4.47e-05,-2.31e-06,1603051,0.498734009,29.66259717,47.56719093,251.4767,3.2817,7.8656,0.0,0.0,0.0,0.0,0.0,0.0,0.9576,0.0125,0.03,0.0,0.0,0.0,0.0,0.0,0.0,215.1531,31.1603,3.9853,5.8748,0.0,1.9829,4.316,0.0,0.0,0.8197,0.1187,0.0152,0.0224,0.0,0.0076,0.0164,0.0,0.0
1603060,-0.006213752,-0.248163278,1640.465266,-0.249200818,0.242479734,75.07991823,0.750523655,0.226035278,0.424993248,0.248163278,1.419625572,0.298160078,0.447187463,0.743727069,212,0,49,6,7,48,0,1,0,0.0,0.0,0.0,0,0,10,0.0,2,0,0,0,0,0,0,0,0,,71411.258,0.0,74428.054,27922.661,26372.689,231028.102,0.0,297.62,0.0,0.0,0.0,0.0,0.0,0.0,31846.568,0.0,89353.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1579.988525,0.281550407,43.81193542,0.771478772,0.539103627,1.805846257,0.029423657,3798.43618,4.53e-05,1.97e-06,1603060,-0.114137356,29.62989785,47.6083161,431.4107,1.9826,1.983,0.0,0.0,0.2177,0.9915,0.0,0.0,0.9881,0.0045,0.0045,0.0,0.0,0.0005,0.0023,0.0,0.0,415.2989,9.2957,8.4953,0.0,0.0,3.5035,0.0,0.0,0.0,0.9512,0.0213,0.0195,0.0,0.0,0.008,0.0,0.0,0.0
1603061,-0.01755531,-0.258760342,1658.320577,-0.249956755,0.2454384,75.00432432,0.749978653,0.233210957,0.444885931,0.258760342,1.4915973,0.307981131,0.461918707,0.755501468,42,0,118,14,1,14,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,21447.115,0.0,201745.206,27661.221,509.072,200300.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2563.346191,0.203619957,412.0270081,1.276566828,0.475561529,14.20732051,0.029506577,3904.823979,4.41e-05,1.29e-05,1603061,-0.164569067,29.46359398,46.80873185,424.6559,2.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.9281,27.5305,14.1353,0.0,0.0,0.4627,8.1384,0.0,0.0,0.8823,0.0644,0.0331,0.0,0.0,0.0011,0.0191,0.0,0.0
1603062,-0.001947605,-0.237057046,1665.640353,-0.240601238,0.241590781,75.93987614,0.759398764,0.214435882,0.40486645,0.237057046,1.346806817,0.286426064,0.42958833,0.76747927,94,0,34,4,0,5,0,0,0,0.0,0.0,0.0,0,0,9,0.0,0,0,0,0,0,0,0,0,0,,26981.692,0.0,36806.587,15191.586,0.0,7086.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23626.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,446.9982605,0.532896399,15.89133739,1.338318145,0.987849057,1.232951409,0.029328331,3867.672795,4.69e-05,-1.53e-06,1603062,0.438522624,29.28168203,46.49771354,70.1139,0.0,0.0,0.0,0.0,0.1089,0.0,0.0,0.0,0.9984,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,65.3542,0.0,0.0,2.372,0.0,1.9832,0.0,0.5794,0.0,0.9298,0.0,0.0,0.0337,0.0,0.0282,0.0,0.0082,0.0
1603070,-0.009996186,-0.250655752,1657.316432,-0.248566101,0.24237918,75.14339,0.751292774,0.228991787,0.43196075,0.250655752,1.444833995,0.300764904,0.451094334,0.748632114,319,0,141,25,3,32,0,0,0,0.0,0.0,0.0,0,0,6,0.0,2,0,0,0,0,0,0,0,0,,124878.764,0.0,210753.645,105303.127,7622.041,188182.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30754.907,0.0,89353.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2044.60376,0.269934863,52.79888535,0.717153195,0.484377444,1.654914924,0.028941973,3777.323945,4.48e-05,-7.73e-06,1603070,-0.117731129,29.62586688,46.08985683,591.2238,8.9802,0.0,0.0,0.0,7.8177,0.0,0.0,0.0,0.9724,0.0148,0.0,0.0,0.0,0.0129,0.0,0.0,0.0,576.3149,19.5887,7.2308,2.9745,0.0,0.0,1.8428,0.0,0.0,0.948,0.0322,0.0119,0.0049,0.0,0.0,0.003,0.0,0.0
